IMO,VesselName,VesselClass,ReferenceDate,StartDate,EndDate,QuantityKiloBarrels,Area,RunDate,OriginCountry,QuantityKiloTonnes
9056117,Symeon II,VLCC,2015-04-01,2015-04-17 11:55:00.000,2015-05-19 15:58:01.000,1788.0,Arabian Gulf & Rea Sea,2025-02-19,Iraq,250.25
8918265,BW Pioneer,Aframax,2015-05-01,2014-07-01 11:51:07.000,2016-04-19 15:55:24.000,540.0,Gulf of Mexico & Caribs,2025-02-19,Unknown,76.17
9260823,Fiesta,Aframax,2015-05-01,2015-05-05 12:21:48.000,2015-07-01 09:17:20.867,617.0,Singapore / Malaysia,2025-02-19,Australia,76.61
8508292,Gunung Kemala,Aframax,2015-05-01,2014-11-07 19:20:33.000,2015-10-21 15:24:18.000,485.0,South East Asia,2025-02-19,Unknown,68.41
8912613,Lady,Aframax,2015-05-01,2015-04-27 11:38:01.000,2015-07-06 04:57:03.000,539.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,70.38
8124058,North Sea Producer,Aframax,2015-05-01,2014-06-24 13:48:20.000,2016-01-19 12:21:57.000,556.0,UK Continent & North Sea,2025-02-19,Unknown,78.43
9211999,Sanar-7,Aframax,2015-05-01,2014-12-16 02:49:33.000,2016-04-04 23:50:22.000,632.0,Black Sea & Sea Of Marmara,2025-02-19,Turkey,86.33
9482627,Sea Jaguar,Aframax,2015-05-01,2015-05-12 23:55:32.000,2015-06-19 03:54:54.000,635.0,Australia & New Zealand,2025-02-19,Australia,81.44
9120918,Fois Nautica Tembikai,MR2,2015-05-01,2015-05-11 11:50:10.500,2015-07-18 22:28:07.877,310.0,Singapore / Malaysia,2025-02-19,Unknown,43.73
9042427,Mtc Ledang,MR2,2015-05-01,2014-06-02 02:13:00.000,2016-05-03 19:16:00.000,297.0,South East Asia,2025-02-19,Unknown,41.89
9351452,Hellespont Protector,Panamax,2015-05-01,2015-05-21 02:54:28.980,2015-06-21 07:46:35.000,431.0,China & Taiwan,2025-02-19,China,60.97
9432050,Giannis,Suezmax,2015-05-01,2015-05-10 19:57:54.000,2015-06-16 13:59:33.000,940.0,West Coast South - Central America,2025-02-19,Ecuador,140.52
9002207,Med,Suezmax,2015-05-01,2015-05-25 03:56:55.000,2015-07-23 17:36:53.577,957.0,China & Taiwan,2025-02-19,Unknown,134.99
9356608,Sanchi,Suezmax,2015-05-01,2015-05-28 11:47:35.733,2015-07-16 19:56:30.767,1029.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,121.91
9594767,Seaways Colorado,Suezmax,2015-05-01,2015-04-23 03:52:47.000,2015-07-13 11:40:55.000,994.0,South East Africa,2025-02-19,Nigeria,137.03
9153513,CS Brilliance,VLCC,2015-05-01,2015-05-08 07:11:17.000,2015-08-18 07:57:05.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,253.24
9534028,Cobalt Nova,VLCC,2015-05-01,2014-04-11 16:38:02.000,2015-07-24 16:38:02.000,2057.0,Singapore / Malaysia,2025-02-19,Saudi Arabia,279.41
9591284,Cosglad Lake,VLCC,2015-05-01,2015-03-28 10:19:41.000,2015-07-10 10:19:41.000,1919.0,West Africa,2025-02-19,Nigeria,258.07
9522180,DS Venture,VLCC,2015-05-01,2015-04-23 10:55:42.000,2015-08-15 10:55:42.000,1918.0,West Africa,2025-02-19,Nigeria,257.93
9357729,Dan,VLCC,2015-05-01,2014-11-08 00:00:42.000,2016-03-05 01:24:42.000,2065.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.90
9569683,Daniel,VLCC,2015-05-01,2015-03-10 22:42:35.000,2015-09-18 17:36:52.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,244.06
9218492,Deep Sea,VLCC,2015-05-01,2015-05-29 08:32:29.000,2016-10-10 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9569700,Derya,VLCC,2015-05-01,2015-01-29 15:58:23.000,2015-10-18 05:00:20.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.21
9177155,Destiny,VLCC,2015-05-01,2015-01-22 10:00:00.000,2016-10-28 00:00:00.000,1814.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,250.27
9218454,Devon,VLCC,2015-05-01,2014-10-23 11:44:00.000,2016-10-27 00:00:00.000,1933.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.69
9218478,Diamond II,VLCC,2015-05-01,2014-07-09 15:50:36.000,2015-11-09 19:13:28.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9357717,Dore,VLCC,2015-05-01,2015-03-21 08:01:16.600,2016-10-10 00:00:00.000,2051.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.99
9218466,Dover,VLCC,2015-05-01,2014-11-11 08:38:34.800,2017-02-05 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,264.35
9158903,Elle,VLCC,2015-05-01,2014-05-07 16:27:18.000,2015-08-22 16:27:18.000,1943.0,East Coast South America,2025-02-19,Brazil,282.25
9235268,Europe,VLCC,2015-05-01,2015-04-22 07:57:11.000,2015-07-02 23:56:30.000,2849.0,Singapore / Malaysia,2025-02-19,Algeria,362.14
9005235,Falcon,VLCC,2015-05-01,2015-01-23 07:09:50.000,2016-07-29 15:52:59.000,1930.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.66
9050589,Faridah,VLCC,2015-05-01,2014-12-31 16:21:21.000,2015-09-17 16:21:21.000,1948.0,Arabian Gulf & Rea Sea,2025-02-19,Saudi Arabia,266.10
9238868,Giant,VLCC,2015-05-01,2015-04-11 13:07:19.000,2015-06-05 13:07:19.000,1996.0,Arabian Gulf & Rea Sea,2025-02-19,Oman,267.62
9212890,Halti,VLCC,2015-05-01,2015-05-03 20:09:05.000,2017-02-15 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9212917,Hasna,VLCC,2015-05-01,2015-04-13 10:41:57.000,2017-01-19 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9212929,Henna,VLCC,2015-05-01,2015-02-04 03:40:39.000,2016-10-28 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9519494,Maran Taurus,VLCC,2015-05-01,2015-05-04 12:09:54.000,2015-06-05 07:57:08.000,2072.0,Singapore / Malaysia,2025-02-19,Qatar,248.62
9079066,Naroon,VLCC,2015-05-01,2015-01-04 12:41:00.000,2015-06-27 12:42:20.000,1928.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.00
9079107,Nasha,VLCC,2015-05-01,2015-05-21 10:38:00.787,2015-08-19 04:51:20.000,1928.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.00
9310147,Natalina 7,VLCC,2015-05-01,2015-02-24 10:40:45.000,2015-08-09 10:40:45.000,1929.0,Singapore / Malaysia,2025-02-19,Nigeria,259.41
9515931,Nave Universe,VLCC,2015-05-01,2015-04-24 19:54:47.000,2015-06-08 15:56:23.000,1915.0,Arabian Gulf & Rea Sea,2025-02-19,Kuwait,264.40
9183350,Northern S,VLCC,2015-05-01,2014-12-31 10:00:00.000,2015-09-16 16:51:48.000,1814.0,Singapore / Malaysia,2025-02-19,Malaysia,234.16
9284960,Ocean Lily,VLCC,2015-05-01,2015-04-01 15:57:11.000,2015-07-05 19:08:40.097,1930.0,Singapore / Malaysia,2025-02-19,Oman,258.77
7517882,Olo,VLCC,2015-05-01,2015-04-24 02:31:46.400,2015-06-22 02:43:00.000,1787.0,South East Africa,2025-02-19,Unknown,252.07
9030993,Progress,VLCC,2015-05-01,2015-03-20 23:57:52.000,2015-08-01 17:28:00.000,1918.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,250.88
9181936,S Prosper,VLCC,2015-05-01,2015-03-10 17:59:56.000,2015-07-31 17:59:56.000,2028.0,Arabian Gulf & Rea Sea,2025-02-19,Oman,271.91
9217981,Sea Latitude,VLCC,2015-05-01,2015-04-13 12:20:37.000,2015-08-26 12:20:37.000,1996.0,Singapore / Malaysia,2025-02-19,Nigeria,266.99
9569645,Serena,VLCC,2015-05-01,2014-12-16 09:49:25.000,2016-01-12 15:14:32.000,2049.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.76
8616518,Star Olba,VLCC,2015-05-01,2013-12-31 10:00:00.000,2015-11-18 21:15:12.000,1781.0,Singapore / Malaysia,2025-02-19,Unknown,251.22
9569621,Starla,VLCC,2015-05-01,2014-12-28 10:59:29.000,2015-06-08 10:59:29.000,2049.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,282.70
8918265,BW Pioneer,Aframax,2015-06-01,2014-07-01 11:51:07.000,2016-04-19 15:55:24.000,540.0,Gulf of Mexico & Caribs,2025-02-19,Unknown,76.17
9260823,Fiesta,Aframax,2015-06-01,2015-05-05 12:21:48.000,2015-07-01 09:17:20.867,617.0,Singapore / Malaysia,2025-02-19,Australia,76.61
8508292,Gunung Kemala,Aframax,2015-06-01,2014-11-07 19:20:33.000,2015-10-21 15:24:18.000,485.0,South East Asia,2025-02-19,Unknown,68.41
8912613,Lady,Aframax,2015-06-01,2015-04-27 11:38:01.000,2015-07-06 04:57:03.000,539.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,70.38
8124058,North Sea Producer,Aframax,2015-06-01,2014-06-24 13:48:20.000,2016-01-19 12:21:57.000,556.0,UK Continent & North Sea,2025-02-19,Unknown,78.43
9325908,Penelop,Aframax,2015-06-01,2015-06-05 23:57:34.000,2015-07-07 11:58:40.000,641.0,UK Continent & North Sea,2025-02-19,United Kingdom,84.32
9205873,Pride 1,Aframax,2015-06-01,2015-06-17 07:59:36.000,2015-07-21 11:53:24.000,589.0,Australia & New Zealand,2025-02-19,Indonesia,75.55
9436006,Samsun,Aframax,2015-06-01,2015-06-29 07:58:53.000,2015-07-30 07:59:17.000,630.0,Australia & New Zealand,2025-02-19,New Zealand,81.69
9211999,Sanar-7,Aframax,2015-06-01,2014-12-16 02:49:33.000,2016-04-04 23:50:22.000,632.0,Black Sea & Sea Of Marmara,2025-02-19,Turkey,86.33
9482627,Sea Jaguar,Aframax,2015-06-01,2015-06-24 07:56:40.000,2015-08-03 03:56:11.000,635.0,Australia & New Zealand,2025-02-19,Australia,81.44
9120918,Fois Nautica Tembikai,MR2,2015-06-01,2015-05-11 11:50:10.500,2015-07-18 22:28:07.877,310.0,Singapore / Malaysia,2025-02-19,Unknown,43.73
9042427,Mtc Ledang,MR2,2015-06-01,2014-06-02 02:13:00.000,2016-05-03 19:16:00.000,297.0,South East Asia,2025-02-19,Unknown,41.89
9301976,Nave Cielo,Panamax,2015-06-01,2015-06-20 19:50:37.730,2015-07-31 23:08:59.517,437.0,Gulf of Mexico & Caribs,2025-02-19,Mexico,64.77
9411331,Canara,Suezmax,2015-06-01,2015-06-01 07:56:17.000,2015-07-01 15:58:15.000,990.0,UK Continent & North Sea,2025-02-19,United Kingdom,130.22
9408463,Delta Harmony,Suezmax,2015-06-01,2015-06-24 23:56:25.000,2015-08-04 07:52:20.000,986.0,South East Africa,2025-02-19,Angola,137.19
9002207,Med,Suezmax,2015-06-01,2015-05-25 03:56:55.000,2015-07-23 17:36:53.577,957.0,China & Taiwan,2025-02-19,Unknown,134.99
9131151,S Hunter,Suezmax,2015-06-01,2015-06-21 15:48:22.070,2015-08-06 11:47:12.800,949.0,Singapore / Malaysia,2025-02-19,Unknown,133.86
9356608,Sanchi,Suezmax,2015-06-01,2015-05-28 11:47:35.733,2015-07-16 19:56:30.767,1029.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,121.91
9315654,Sea Honor,Suezmax,2015-06-01,2015-06-18 03:58:56.000,2015-08-04 15:46:00.000,995.0,Singapore / Malaysia,2025-02-19,Malaysia,128.44
9594767,Seaways Colorado,Suezmax,2015-06-01,2015-04-23 03:52:47.000,2015-07-13 11:40:55.000,994.0,South East Africa,2025-02-19,Nigeria,137.03
9196606,Armada Sterling V,VLCC,2015-06-01,2015-06-01 15:46:00.000,2015-08-01 07:51:04.000,1926.0,South East Africa,2025-02-19,Nigeria,259.01
9153513,CS Brilliance,VLCC,2015-06-01,2015-05-08 07:11:17.000,2015-08-18 07:57:05.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,253.24
9534028,Cobalt Nova,VLCC,2015-06-01,2014-04-11 16:38:02.000,2015-07-24 16:38:02.000,2057.0,Singapore / Malaysia,2025-02-19,Saudi Arabia,279.41
9591284,Cosglad Lake,VLCC,2015-06-01,2015-03-28 10:19:41.000,2015-07-10 10:19:41.000,1919.0,West Africa,2025-02-19,Nigeria,258.07
9522180,DS Venture,VLCC,2015-06-01,2015-04-23 10:55:42.000,2015-08-15 10:55:42.000,1918.0,West Africa,2025-02-19,Nigeria,257.93
9357729,Dan,VLCC,2015-06-01,2014-11-08 00:00:42.000,2016-03-05 01:24:42.000,2065.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.90
9569683,Daniel,VLCC,2015-06-01,2015-03-10 22:42:35.000,2015-09-18 17:36:52.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,244.06
9218492,Deep Sea,VLCC,2015-06-01,2015-05-29 08:32:29.000,2016-10-10 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9569700,Derya,VLCC,2015-06-01,2015-01-29 15:58:23.000,2015-10-18 05:00:20.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.21
9177155,Destiny,VLCC,2015-06-01,2015-01-22 10:00:00.000,2016-10-28 00:00:00.000,1814.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,250.27
9218454,Devon,VLCC,2015-06-01,2014-10-23 11:44:00.000,2016-10-27 00:00:00.000,1933.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.69
9218478,Diamond II,VLCC,2015-06-01,2014-07-09 15:50:36.000,2015-11-09 19:13:28.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9357717,Dore,VLCC,2015-06-01,2015-03-21 08:01:16.600,2016-10-10 00:00:00.000,2051.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.99
9218466,Dover,VLCC,2015-06-01,2014-11-11 08:38:34.800,2017-02-05 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,264.35
9158903,Elle,VLCC,2015-06-01,2014-05-07 16:27:18.000,2015-08-22 16:27:18.000,1943.0,East Coast South America,2025-02-19,Brazil,282.25
9235268,Europe,VLCC,2015-06-01,2015-04-22 07:57:11.000,2015-07-02 23:56:30.000,2849.0,Singapore / Malaysia,2025-02-19,Algeria,362.14
9166675,FT Island,VLCC,2015-06-01,2015-06-08 03:56:00.000,2015-07-20 15:52:16.000,2008.0,Singapore / Malaysia,2025-02-19,Yemen,252.53
9005235,Falcon,VLCC,2015-06-01,2015-01-23 07:09:50.000,2016-07-29 15:52:59.000,1930.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.66
9050589,Faridah,VLCC,2015-06-01,2014-12-31 16:21:21.000,2015-09-17 16:21:21.000,1948.0,Arabian Gulf & Rea Sea,2025-02-19,Saudi Arabia,266.10
9183934,Felicity,VLCC,2015-06-01,2015-06-22 12:11:49.000,2017-03-23 00:00:00.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,229.37
9212890,Halti,VLCC,2015-06-01,2015-05-03 20:09:05.000,2017-02-15 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9212917,Hasna,VLCC,2015-06-01,2015-04-13 10:41:57.000,2017-01-19 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9357391,Helm,VLCC,2015-06-01,2015-06-09 06:21:38.000,2015-11-06 09:56:00.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.64
9212929,Henna,VLCC,2015-06-01,2015-02-04 03:40:39.000,2016-10-28 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9079107,Nasha,VLCC,2015-06-01,2015-05-21 10:38:00.787,2015-08-19 04:51:20.000,1928.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.00
9310147,Natalina 7,VLCC,2015-06-01,2015-02-24 10:40:45.000,2015-08-09 10:40:45.000,1929.0,Singapore / Malaysia,2025-02-19,Nigeria,259.41
9183350,Northern S,VLCC,2015-06-01,2014-12-31 10:00:00.000,2015-09-16 16:51:48.000,1814.0,Singapore / Malaysia,2025-02-19,Malaysia,234.16
9284960,Ocean Lily,VLCC,2015-06-01,2015-04-01 15:57:11.000,2015-07-05 19:08:40.097,1930.0,Singapore / Malaysia,2025-02-19,Oman,258.77
9030993,Progress,VLCC,2015-06-01,2015-03-20 23:57:52.000,2015-08-01 17:28:00.000,1918.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,250.88
9181936,S Prosper,VLCC,2015-06-01,2015-03-10 17:59:56.000,2015-07-31 17:59:56.000,2028.0,Arabian Gulf & Rea Sea,2025-02-19,Oman,271.91
9246633,Sa Oceania,VLCC,2015-06-01,2015-06-10 23:52:53.347,2015-07-19 23:06:57.060,2849.0,Arabian Gulf & Rea Sea,2025-02-19,Unknown,401.87
9217981,Sea Latitude,VLCC,2015-06-01,2015-04-13 12:20:37.000,2015-08-26 12:20:37.000,1996.0,Singapore / Malaysia,2025-02-19,Nigeria,266.99
9569645,Serena,VLCC,2015-06-01,2014-12-16 09:49:25.000,2016-01-12 15:14:32.000,2049.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.76
8616518,Star Olba,VLCC,2015-06-01,2013-12-31 10:00:00.000,2015-11-18 21:15:12.000,1781.0,Singapore / Malaysia,2025-02-19,Unknown,251.22
8918265,BW Pioneer,Aframax,2015-07-01,2014-07-01 11:51:07.000,2016-04-19 15:55:24.000,540.0,Gulf of Mexico & Caribs,2025-02-19,Unknown,76.17
8508292,Gunung Kemala,Aframax,2015-07-01,2014-11-07 19:20:33.000,2015-10-21 15:24:18.000,485.0,South East Asia,2025-02-19,Unknown,68.41
8917821,Jelita Bangsa,Aframax,2015-07-01,2015-07-27 15:20:00.000,2015-11-27 22:41:49.000,539.0,South East Asia,2025-02-19,Indonesia,70.32
8124058,North Sea Producer,Aframax,2015-07-01,2014-06-24 13:48:20.000,2016-01-19 12:21:57.000,556.0,UK Continent & North Sea,2025-02-19,Unknown,78.43
9173642,Ocean Lila,Aframax,2015-07-01,2015-07-20 23:55:47.000,2015-08-20 11:57:36.000,585.0,Pacific Islands,2025-02-19,Unknown,82.52
9211999,Sanar-7,Aframax,2015-07-01,2014-12-16 02:49:33.000,2016-04-04 23:50:22.000,632.0,Black Sea & Sea Of Marmara,2025-02-19,Turkey,86.33
9482627,Sea Jaguar,Aframax,2015-07-01,2015-06-24 07:56:40.000,2015-08-03 03:56:11.000,635.0,Australia & New Zealand,2025-02-19,Australia,81.44
9292979,Space 1,Aframax,2015-07-01,2015-07-03 22:25:34.884,2015-12-29 15:47:58.000,586.0,South East Asia,2025-02-19,Thailand,75.77
9042427,Mtc Ledang,MR2,2015-07-01,2014-06-02 02:13:00.000,2016-05-03 19:16:00.000,297.0,South East Asia,2025-02-19,Unknown,41.89
9411238,CE-Hamilton,Suezmax,2015-07-01,2015-07-05 19:58:29.837,2015-08-25 19:55:32.000,991.0,Singapore / Malaysia,2025-02-19,Unknown,139.79
9408463,Delta Harmony,Suezmax,2015-07-01,2015-06-24 23:56:25.000,2015-08-04 07:52:20.000,986.0,South East Africa,2025-02-19,Angola,137.19
9131149,S Hawk,Suezmax,2015-07-01,2015-07-09 03:23:40.000,2015-09-02 23:53:04.000,949.0,Singapore / Malaysia,2025-02-19,Libya,126.79
9131151,S Hunter,Suezmax,2015-07-01,2015-06-21 15:48:22.070,2015-08-06 11:47:12.800,949.0,Singapore / Malaysia,2025-02-19,Unknown,133.86
9315654,Sea Honor,Suezmax,2015-07-01,2015-06-18 03:58:56.000,2015-08-04 15:46:00.000,995.0,Singapore / Malaysia,2025-02-19,Malaysia,128.44
9196606,Armada Sterling V,VLCC,2015-07-01,2015-06-01 15:46:00.000,2015-08-01 07:51:04.000,1926.0,South East Africa,2025-02-19,Nigeria,259.01
9153513,CS Brilliance,VLCC,2015-07-01,2015-05-08 07:11:17.000,2015-08-18 07:57:05.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,253.24
9133850,CS Development,VLCC,2015-07-01,2015-07-06 16:24:59.000,2015-08-09 16:24:59.000,1942.0,West Africa,2025-02-19,Nigeria,262.92
9077874,Crown,VLCC,2015-07-01,2015-07-21 23:56:50.000,2016-06-13 15:59:37.000,1925.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.07
9522180,DS Venture,VLCC,2015-07-01,2015-04-23 10:55:42.000,2015-08-15 10:55:42.000,1918.0,West Africa,2025-02-19,Nigeria,257.93
9357729,Dan,VLCC,2015-07-01,2014-11-08 00:00:42.000,2016-03-05 01:24:42.000,2065.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.90
9569683,Daniel,VLCC,2015-07-01,2015-03-10 22:42:35.000,2015-09-18 17:36:52.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,244.06
9218492,Deep Sea,VLCC,2015-07-01,2015-05-29 08:32:29.000,2016-10-10 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9569700,Derya,VLCC,2015-07-01,2015-01-29 15:58:23.000,2015-10-18 05:00:20.000,2060.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,284.21
9177155,Destiny,VLCC,2015-07-01,2015-01-22 10:00:00.000,2016-10-28 00:00:00.000,1814.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,250.27
9218454,Devon,VLCC,2015-07-01,2014-10-23 11:44:00.000,2016-10-27 00:00:00.000,1933.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.69
9218478,Diamond II,VLCC,2015-07-01,2014-07-09 15:50:36.000,2015-11-09 19:13:28.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,227.00
9357717,Dore,VLCC,2015-07-01,2015-03-21 08:01:16.600,2016-10-10 00:00:00.000,2051.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.99
9218466,Dover,VLCC,2015-07-01,2014-11-11 08:38:34.800,2017-02-05 00:00:00.000,1916.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,264.35
9158903,Elle,VLCC,2015-07-01,2014-05-07 16:27:18.000,2015-08-22 16:27:18.000,1943.0,East Coast South America,2025-02-19,Brazil,282.25
9235268,Europe,VLCC,2015-07-01,2015-07-29 07:59:35.000,2015-10-06 23:58:33.000,2849.0,Singapore / Malaysia,2025-02-19,Azerbaijan,381.31
9005235,Falcon,VLCC,2015-07-01,2015-01-23 07:09:50.000,2016-07-29 15:52:59.000,1930.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.66
9050589,Faridah,VLCC,2015-07-01,2014-12-31 16:21:21.000,2015-09-17 16:21:21.000,1948.0,Arabian Gulf & Rea Sea,2025-02-19,Saudi Arabia,266.10
9183934,Felicity,VLCC,2015-07-01,2015-06-22 12:11:49.000,2017-03-23 00:00:00.000,1936.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,229.37
9212890,Halti,VLCC,2015-07-01,2015-05-03 20:09:05.000,2017-02-15 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9212917,Hasna,VLCC,2015-07-01,2015-04-13 10:41:57.000,2017-01-19 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9357391,Helm,VLCC,2015-07-01,2015-06-09 06:21:38.000,2015-11-06 09:56:00.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.64
9212929,Henna,VLCC,2015-07-01,2015-02-04 03:40:39.000,2016-10-28 00:00:00.000,1931.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,228.78
9357389,Hilda I,VLCC,2015-07-01,2015-07-02 03:18:58.000,2017-01-08 00:00:00.000,2048.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.64
9237072,Ligera,VLCC,2015-07-01,2015-07-03 07:58:13.000,2015-08-28 07:49:04.000,1931.0,China & Taiwan,2025-02-19,Bahamas,266.81
9079107,Nasha,VLCC,2015-07-01,2015-05-21 10:38:00.787,2015-08-19 04:51:20.000,1928.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,266.00
9310147,Natalina 7,VLCC,2015-07-01,2015-02-24 10:40:45.000,2015-08-09 10:40:45.000,1929.0,Singapore / Malaysia,2025-02-19,Nigeria,259.41
9513763,Nave Synergy,VLCC,2015-07-01,2015-07-16 07:04:47.063,2015-08-25 23:05:22.597,1999.0,Singapore / Malaysia,2025-02-19,Bahamas,276.21
9183350,Northern S,VLCC,2015-07-01,2014-12-31 10:00:00.000,2015-09-16 16:51:48.000,1814.0,Singapore / Malaysia,2025-02-19,Malaysia,234.16
9375238,Ocean Loyalty,VLCC,2015-07-01,2015-07-30 15:31:37.000,2015-09-07 13:52:00.000,1936.0,East Coast South America,2025-02-19,Saudi Arabia,262.98
9030993,Progress,VLCC,2015-07-01,2015-03-20 23:57:52.000,2015-08-01 17:28:00.000,1918.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,250.88
9217981,Sea Latitude,VLCC,2015-07-01,2015-04-13 12:20:37.000,2015-08-26 12:20:37.000,1996.0,Singapore / Malaysia,2025-02-19,Nigeria,266.99
9569645,Serena,VLCC,2015-07-01,2014-12-16 09:49:25.000,2016-01-12 15:14:32.000,2049.0,Arabian Gulf & Rea Sea,2025-02-19,Iran,242.76
9252333,Sprite,VLCC,2015-07-01,2015-07-12 15:29:16.000,2015-10-01 22:45:11.000,1975.0,Arabian Gulf & Rea Sea,2025-02-19,United Arab Emirates,257.88
8616518,Star Olba,VLCC,2015-07-01,2013-12-31 10:00:00.000,2015-11-18 21:15:12.000,1781.0,Singapore / Malaysia,2025-02-19,Unknown,251.22
9411197,Asahi Princess,Aframax,2015-08-01,2015-08-01 15:54:14.000,2015-11-09 11:05:44.000,587.0,South East Asia,2025-02-19,Thailand,75.97
8918265,BW Pioneer,Aframax,2015-08-01,2014-07-01 11:51:07.000,2016-04-19 15:55:24.000,540.0,Gulf of Mexico & Caribs,2025-02-19,Unknown,76.17
8508292,Gunung Kemala,Aframax,2015-08-01,2014-11-07 19:20:33.000,2015-10-21 15:24:18.000,485.0,South East Asia,2025-02-19,Unknown,68.41
8917821,Jelita Bangsa,Aframax,2015-08-01,2015-07-27 15:20:00.000,2015-11-27 22:41:49.000,539.0,South East Asia,2025-02-19,Indonesia,70.32
8124058,North Sea Producer,Aframax,2015-08-01,2014-06-24 13:48:20.000,2016-01-19 12:21:57.000,556.0,UK Continent & North Sea,2025-02-19,Unknown,78.43
9211999,Sanar-7,Aframax,2015-08-01,2014-12-16 02:49:33.000,2016-04-04 23:50:22.000,632.0,Black Sea & Sea Of Marmara,2025-02-19,Turkey,86.33
9482627,Sea Jaguar,Aframax,2015-08-01,2015-08-09 07:58:13.000,2015-09-25 15:54:58.000,635.0,Australia & New Zealand,2025-02-19,Australia,81.44
9292979,Space 1,Aframax,2015-08-01,2015-07-03 22:25:34.884,2015-12-29 15:47:58.000,586.0,South East Asia,2025-02-19,Thailand,75.77
9042427,Mtc Ledang,MR2,2015-08-01,2014-06-02 02:13:00.000,2016-05-03 19:16:00.000,297.0,South East Asia,2025-02-19,Unknown,41.89
